"Reviewed_by_Group_Name","Date","searchtext","Parcel_ID","address","address_ver","address_rev","Property_Type","Other_Please_elaborate","General_Property_Information","X_of_Stories","X_1_Minor_Defects_check_all_th.MIN_NP","X_1_Minor_Defects_check_all_th.MIN_RFSWY","X_1_Minor_Defects_check_all_th.MIN_RFTILE","X_1_Minor_Defects_check_all_th.MIN_FOUND","X_1_Minor_Defects_check_all_th.MIN_WINDDO","X_1_Minor_Defects_check_all_th.MIN_WINDPAN","X_1_Minor_Defects_check_all_th.MIN_UNFINW","X_1_Minor_Defects_check_all_th.MIN_MISSDA","X_1_Minor_Defects_check_all_th.MIN_INSUL","X_1_Minor_Defects_check_all_th.MIN_ROT","X_1_Minor_Defects_check_all_th.MIN_RAILS","X_1_Minor_Defects_check_all_th.MIN_PORCH","X_1_Minor_Defects_check_all_th.MIN_PORJUNK","X_1_Minor_Defects_check_all_th.MIN_CHIMN","X_1_Minor_Defects_check_all_th.MIN_PAINT","X_1_Minor_Defects_check_all_th.MIN_GUTTER","X_2_Major_Defects_check_all_th.MAJ_NP","X_2_Major_Defects_check_all_th.MAJ_RFSWY","X_2_Major_Defects_check_all_th.MAJ_RFTILE","X_2_Major_Defects_check_all_th.MAJ_FOUND","X_2_Major_Defects_check_all_th.MAJ_WINDDO","X_2_Major_Defects_check_all_th.MAJ_SIDING","X_2_Major_Defects_check_all_th.MAJ_ROT","X_2_Major_Defects_check_all_th.MAJ_PORCH","X_2_Major_Defects_check_all_th.MAJ_CHIMN","X_3_Yard.YARD_SATIS","X_3_Yard.YARD_MOW","X_3_Yard.YARD_OVRGR","X_3_Yard.YARD_VHINOP","X_3_Yard.YARD_VHPARK","X_3_Yard.YARD_GRCOV","X_3_Yard.YARD_MAJCL","X_4_General_Condition_Aesthetic","X_5_Comments","Attach_a_picture_of_the_proper_1","Attach_a_picture_of_the_proper_2","Attach_a_picture_of_the_proper_3","Attach_a_picture_of_the_proper_4","start","end","meta.instanceID","X_uuid","X_submission_time","X_tags","X_notes","X_version","X_duration","X_submitted_by","ParcelID"
"Jamie",2016-06-27,"M0060282","M0060282000","NA","No","333 W Highland Av","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2035402?filename=communitymapuga/attachments/1467049264013.jpg",NA,NA,NA,2016-06-27 13:39:33,2016-06-27 13:41:10,"uuid:4bfd4c6d-c0e9-4878-891a-bfcb0c2ef2ea","4bfd4c6d-c0e9-4878-891a-bfcb0c2ef2ea","2016-06-30T16:10:48",NA,NA,201606011515,97,"communitymapuga","M0060282000"
"Jamie",2016-06-22,"M0160067","M0160067000","NA","No","221 Alcovy St","SF_GAR",NA,"OCCUP","two","False","False","True","False","False","False","False","False","False","False","True","False","False","True","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/2035403?filename=communitymapuga/attachments/1466616762658.jpg","http://classic.ona.io/api/v1/files/2035404?filename=communitymapuga/attachments/1466616774483.jpg","http://classic.ona.io/api/v1/files/2035405?filename=communitymapuga/attachments/1466616790105.jpg",NA,2016-06-22 13:30:25,2016-06-22 13:34:16,"uuid:0b380536-0528-42bd-8c52-025bff129773","0b380536-0528-42bd-8c52-025bff129773","2016-06-30T16:10:49",NA,NA,201606011515,231,"communitymapuga","M0160067000"
"Jamie",2016-06-27,"M0060280","M0060280000","NA","No","401 W Highland Av","SF_NOGAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/2035406?filename=communitymapuga/attachments/1467049424437.jpg",NA,NA,NA,2016-06-27 13:41:51,2016-06-27 13:43:48,"uuid:ad562314-d876-4199-9df4-b5f38d2b971e","ad562314-d876-4199-9df4-b5f38d2b971e","2016-06-30T16:10:50",NA,NA,201606011515,117,"communitymapuga","M0060280000"
"Jamie",2016-06-22,"M0160066","M0160066000","NA","No","227 Alcovy St","SF_GAR",NA,"OCCUP","two","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/2035407?filename=communitymapuga/attachments/1466617025270.jpg",NA,NA,NA,2016-06-22 13:34:28,2016-06-22 13:37:21,"uuid:8f2ed64c-0968-4f1a-b649-bddddd407ec3","8f2ed64c-0968-4f1a-b649-bddddd407ec3","2016-06-30T16:10:53",NA,NA,201606011515,173,"communitymapuga","M0160066000"
"Jamie",2016-06-27,"M0060278","M0060278000","NA","No","407 W Highland Av","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/2035410?filename=communitymapuga/attachments/1467049589548.jpg",NA,NA,NA,2016-06-27 13:44:08,2016-06-27 13:46:34,"uuid:93e413ad-0565-42fc-b582-3163c4a2dc42","93e413ad-0565-42fc-b582-3163c4a2dc42","2016-06-30T16:10:54",NA,NA,201606011515,146,"communitymapuga","M0060278000"
"Jamie",2016-06-22,"M0180142","M0180142000","NA","No","229 Alcovy St","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair","Front porch steps need fixing","http://classic.ona.io/api/v1/files/2035414?filename=communitymapuga/attachments/1466617179453.jpg","http://classic.ona.io/api/v1/files/2035413?filename=communitymapuga/attachments/1466617197876.jpg",NA,NA,2016-06-22 13:37:25,2016-06-22 13:40:01,"uuid:aad64f96-cebd-4f08-b428-1714dae394e4","aad64f96-cebd-4f08-b428-1714dae394e4","2016-06-30T16:10:57",NA,NA,201606011515,156,"communitymapuga","M0180142000"
"Jamie",2016-06-27,"M0060276","M0060276000","NA","No","413 W Highland Av","SF_NOGAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","False","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","Fair","Missing house numbers; needs to be pressure washed","http://classic.ona.io/api/v1/files/2035415?filename=communitymapuga/attachments/1467049850725.jpg",NA,NA,NA,2016-06-27 13:47:17,2016-06-27 13:50:54,"uuid:103d9690-54f7-4884-8eae-af0aa8bdf8dd","103d9690-54f7-4884-8eae-af0aa8bdf8dd","2016-06-30T16:10:58",NA,NA,201606011515,217,"communitymapuga","M0060276000"
"Jamie",2016-06-22,"M0180141","M0180141000","NA","No","233 Alcovy St","SF_NOGAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035416?filename=communitymapuga/attachments/1466617659602.jpg",NA,NA,NA,2016-06-22 13:40:45,2016-06-22 13:47:45,"uuid:8fd969d5-aa4d-46fb-a3fb-86a38f242d0e","8fd969d5-aa4d-46fb-a3fb-86a38f242d0e","2016-06-30T16:10:59",NA,NA,201606011515,420,"communitymapuga","M0180141000"
"Jamie",2016-06-22,"M0180140","M0180140000","NA","No","235 Alcovy St","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2035417?filename=communitymapuga/attachments/1466617808178.jpg",NA,NA,NA,2016-06-22 13:48:29,2016-06-22 13:51:20,"uuid:6c164d76-0f3f-4d21-8284-cebd518e384c","6c164d76-0f3f-4d21-8284-cebd518e384c","2016-06-30T16:11:01",NA,NA,201606011515,171,"communitymapuga","M0180140000"
"Jamie",2016-06-22,"M0180138","M0180138000","NA","No","243 Alcovy St","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035418?filename=communitymapuga/attachments/1466617984495.jpg",NA,NA,NA,2016-06-22 13:51:46,2016-06-22 13:53:09,"uuid:279aa501-f0c2-4428-b86d-5378a684ab8e","279aa501-f0c2-4428-b86d-5378a684ab8e","2016-06-30T16:11:04",NA,NA,201606011515,83,"communitymapuga","M0180138000"
"Jamie",2016-06-22,"M0180139","M0180139000","NA","No","239 Alcovy St","SF_NOGAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2035419?filename=communitymapuga/attachments/1466618064993.jpg",NA,NA,NA,2016-06-22 13:53:11,2016-06-22 13:54:31,"uuid:bc35b5c6-7f30-44a9-9b94-5986d1fe8096","bc35b5c6-7f30-44a9-9b94-5986d1fe8096","2016-06-30T16:11:07",NA,NA,201606011515,80,"communitymapuga","M0180139000"
"Jamie",2016-06-22,"M0060235","M0060235000","NA","No","330 Walton St","SF_GAR",NA,"OCCUP","two","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035420?filename=communitymapuga/attachments/1466618714668.jpg",NA,NA,NA,2016-06-22 14:03:32,2016-06-22 14:06:07,"uuid:29989bc7-4873-423d-96e9-4ef1a5b21c77","29989bc7-4873-423d-96e9-4ef1a5b21c77","2016-06-30T16:11:09",NA,NA,201606011515,155,"communitymapuga","M0060235000"
"Jamie",2016-06-22,"M0060252","M0060252000","NA","No","405 Walton St","SF_GAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2035421?filename=communitymapuga/attachments/1466618859218.jpg",NA,NA,NA,2016-06-22 14:06:30,2016-06-22 14:08:34,"uuid:1436aed6-7529-47f1-9ad9-290cef8137ca","1436aed6-7529-47f1-9ad9-290cef8137ca","2016-06-30T16:11:11",NA,NA,201606011515,124,"communitymapuga","M0060252000"
"Jamie",2016-06-22,"M0060236","M0060236000","NA","No","406 Walton St","SF_NOGAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035426?filename=communitymapuga/attachments/1466619000726.jpg",NA,NA,NA,2016-06-22 14:08:55,2016-06-22 14:10:05,"uuid:0c9c0c42-a985-4f52-8f7d-023c2cb99fa7","0c9c0c42-a985-4f52-8f7d-023c2cb99fa7","2016-06-30T16:11:13",NA,NA,201606011515,70,"communitymapuga","M0060236000"
"Jamie",2016-06-22,"M0060237","M0060237000","NA","No","410 Walton St","SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2035427?filename=communitymapuga/attachments/1466619142616.jpg",NA,NA,NA,2016-06-22 14:11:13,2016-06-22 14:12:26,"uuid:6a37392d-9990-4517-a13e-cfefb174c5d5","6a37392d-9990-4517-a13e-cfefb174c5d5","2016-06-30T16:11:16",NA,NA,201606011515,73,"communitymapuga","M0060237000"
"Jamie",2016-06-22,"M0060253","M0060253000","NA","No","413 Walton St","SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035428?filename=communitymapuga/attachments/1466619222307.jpg",NA,NA,NA,2016-06-22 14:12:31,2016-06-22 14:13:49,"uuid:fc09f22b-6a44-4b7a-acfb-28e28460ce62","fc09f22b-6a44-4b7a-acfb-28e28460ce62","2016-06-30T16:11:19",NA,NA,201606011515,78,"communitymapuga","M0060253000"
"Jamie",2016-06-22,"M0060238","M0060238000","NA","No","414 Walton St","SF_GAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035430?filename=communitymapuga/attachments/1466619318540.jpg",NA,NA,NA,2016-06-22 14:14:15,2016-06-22 14:15:23,"uuid:c53868bc-0362-498b-ac58-616a2fe761be","c53868bc-0362-498b-ac58-616a2fe761be","2016-06-30T16:11:21",NA,NA,201606011515,68,"communitymapuga","M0060238000"
"Jamie",2016-06-22,"M0060240","M0060240000","NA","No","422 Walton St","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035434?filename=communitymapuga/attachments/1466619472588.jpg",NA,NA,NA,2016-06-22 14:16:47,2016-06-22 14:17:58,"uuid:c41fb9aa-aa6f-4c3e-8563-00b440e340b6","c41fb9aa-aa6f-4c3e-8563-00b440e340b6","2016-06-30T16:11:23",NA,NA,201606011515,71,"communitymapuga","M0060240000"
"Jamie",2016-06-22,"M0060240","M0060240A00","426 WALTON STREET","Yes",NA,"SF_GAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2035439?filename=communitymapuga/attachments/1466619603120.jpg",NA,NA,NA,2016-06-22 14:18:54,2016-06-22 14:20:07,"uuid:3b55207e-5a5f-498d-a548-9ab2018a90c3","3b55207e-5a5f-498d-a548-9ab2018a90c3","2016-06-30T16:11:25",NA,NA,201606011515,73,"communitymapuga","M0060240A00"
"Jamie",2016-06-22,"M0060241","M0060241000","NA","No","432 Walton St","SF_GAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2035440?filename=communitymapuga/attachments/1466619718443.jpg",NA,NA,NA,2016-06-22 14:20:55,2016-06-22 14:22:03,"uuid:1f3c25f2-010f-4565-8836-67c89d588cd9","1f3c25f2-010f-4565-8836-67c89d588cd9","2016-06-30T16:11:28",NA,NA,201606011515,68,"communitymapuga","M0060241000"
"Jamie",2016-06-22,"M0060241","M0060241A00","440 WALTON STREET","Yes",NA,"SF_GAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2035441?filename=communitymapuga/attachments/1466619854362.jpg",NA,NA,NA,2016-06-22 14:22:41,2016-06-22 14:24:19,"uuid:6995616b-0003-4d2e-9404-10b57b8dea73","6995616b-0003-4d2e-9404-10b57b8dea73","2016-06-30T16:11:30",NA,NA,201606011515,98,"communitymapuga","M0060241A00"
"Jamie",2016-06-22,"M0060242","M0060242000","NA","No","508 Walton St","SF_GAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2035445?filename=communitymapuga/attachments/1466619991011.jpg",NA,NA,NA,2016-06-22 14:25:22,2016-06-22 14:26:35,"uuid:cdcc8cbe-3d7d-4592-b70e-317438ba6de0","cdcc8cbe-3d7d-4592-b70e-317438ba6de0","2016-06-30T16:11:32",NA,NA,201606011515,73,"communitymapuga","M0060242000"
"Jamie",2016-06-22,"M0060255","M0060255000","NA","No","509 Walton St","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2035447?filename=communitymapuga/attachments/1466620128068.jpg",NA,NA,NA,2016-06-22 14:27:31,2016-06-22 14:28:54,"uuid:a25fe6f4-8a44-4c15-a0dd-e9a302e1fdc9","a25fe6f4-8a44-4c15-a0dd-e9a302e1fdc9","2016-06-30T16:11:36",NA,NA,201606011515,83,"communitymapuga","M0060255000"
"Jamie",2016-06-22,"M0060243","M0060243000","NA","No","510 Walton St","SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2035448?filename=communitymapuga/attachments/1466620211608.jpg",NA,NA,NA,2016-06-22 14:29:21,2016-06-22 14:30:15,"uuid:755e3a1c-e12d-4a10-ad66-a3372de70238","755e3a1c-e12d-4a10-ad66-a3372de70238","2016-06-30T16:11:38",NA,NA,201606011515,54,"communitymapuga","M0060243000"
"Jamie",2016-06-22,"M0060244","M0060244000","NA","No","512 Walton St","SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2035449?filename=communitymapuga/attachments/1466620311584.jpg",NA,NA,NA,2016-06-22 14:30:56,2016-06-22 14:31:55,"uuid:32211c2d-0de9-417c-bb02-ba6782155947","32211c2d-0de9-417c-bb02-ba6782155947","2016-06-30T16:11:40",NA,NA,201606011515,59,"communitymapuga","M0060244000"
